result_date,category_desc,state_id,saleyard_id,tranx_type_id,head_count
2025-06-03,Lamb,VIC,BAL,Prime,21364.0
2025-06-11,Lamb,NSW,COW,Prime,2500.0
2025-06-17,Lamb,NSW,FOR,Prime,42100.0
2025-07-07,Lamb,NSW,DUB,Prime,27680.0
2025-07-23,Lamb,NSW,COW,Prime,3380.0
2025-08-26,Lamb,VIC,BAL,Prime,8250.0
2025-09-10,Lamb,NSW,CTL,Prime,3690.0
2025-09-17,Lamb,VIC,HAM,Prime,2450.0
2025-10-01,Lamb,NSW,CTL,Prime,3848.0
2025-11-12,Lamb,VIC,HAM,Prime,9000.0
2025-11-17,Lamb,NSW,DUB,Prime,20900.0
2025-08-20,Lamb,VIC,HOR,Prime,2500.0
2025-09-03,Lamb,QLD,WAR,Prime,1077.0
2025-10-08,Lamb,VIC,HOR,Prime,4550.0
2026-01-13,Lamb,TAS,POW,Prime,1802.0
2026-01-14,Lamb,VIC,HOR,Prime,2500.0
2026-02-11,Lamb,QLD,WAR,Prime,1810.0
2026-02-24,Lamb,NSW,INV,Prime,2844.0
2026-03-25,Lamb,QLD,WAR,Prime,1792.0
2026-04-22,Lamb,QLD,WAR,Prime,1914.0
2025-12-09,Lamb,TAS,POW,Prime,1809.0
2025-05-20,Lamb,VIC,BAL,Prime,23850.0
2025-06-04,Lamb,NSW,CTL,Prime,9108.0
2025-06-10,Lamb,NSW,FOR,Prime,29100.0
2025-06-23,Lamb,NSW,DUB,Prime,21600.0
2025-07-08,Lamb,VIC,BAL,Prime,10416.0
2025-07-22,Lamb,VIC,BAL,Prime,14000.0
2025-09-03,Lamb,NSW,COW,Prime,2160.0
2025-09-23,Lamb,VIC,BAL,Prime,5990.0
2025-11-05,Lamb,NSW,CTL,Prime,6500.0
2026-01-12,Lamb,NSW,DUB,Prime,19485.0
2026-01-20,Lamb,VIC,BAL,Prime,18925.0
2026-01-21,Lamb,VIC,HAM,Prime,14600.0
2026-02-25,Lamb,NSW,CTL,Prime,4320.0
2026-04-21,Lamb,VIC,BAL,Prime,17231.0
2025-05-13,Lamb,SA,NAR,Prime,8109.0
2025-06-03,Lamb,WA,MUC,Prime,4711.0
2025-06-18,Lamb,WA,KAT,Prime,9202.0
2025-07-30,Lamb,WA,KAT,Prime,11010.0
2025-08-26,Lamb,WA,MUC,Prime,4890.0
2025-08-27,Lamb,WA,KAT,Prime,10688.0
2025-09-23,Lamb,SA,NAR,Prime,3130.0
2025-10-07,Lamb,WA,MUC,Prime,5646.0
2025-12-03,Lamb,WA,KAT,Prime,8657.0
2026-02-18,Lamb,WA,KAT,Prime,7070.0
2025-04-08,Lamb,NSW,DEN,Prime,3700.0
2025-07-01,Lamb,NSW,DEN,Prime,1900.0
2025-07-23,Lamb,NSW,YAS,Prime,4500.0
2025-10-29,Lamb,NSW,YAS,Prime,8600.0
2025-11-18,Lamb,NSW,DEN,Prime,5150.0
2025-12-02,Lamb,NSW,DEN,Prime,3500.0
2026-01-28,Lamb,NSW,YAS,Prime,5900.0
2026-02-10,Lamb,SA,NAR,Prime,6107.0
2026-02-25,Lamb,NSW,YAS,Prime,6700.0
2026-03-05,Lamb,NSW,WAG,Prime,27600.0
2026-04-23,Lamb,NSW,WAG,Prime,31000.0
2025-05-20,Lamb,WA,MUC,Prime,2527.0
2025-07-15,Lamb,SA,NAR,Prime,3634.0
2025-07-22,Lamb,WA,MUC,Prime,9349.0
2025-08-05,Lamb,WA,MUC,Prime,4840.0
2025-09-02,Lamb,NSW,FOR,Prime,43950.0
2025-10-14,Lamb,WA,MUC,Prime,8497.0
2025-10-21,Lamb,WA,MUC,Prime,5470.0
2025-10-28,Lamb,WA,MUC,Prime,4196.0
2026-01-27,Lamb,WA,MUC,Prime,3898.0
2026-02-03,Lamb,NSW,FOR,Prime,31150.0
2026-03-03,Lamb,WA,MUC,Prime,3650.0
2026-04-21,Lamb,WA,MUC,Prime,9000.0
2025-04-22,Lamb,NSW,FOR,Prime,23600.0
2025-05-13,Lamb,NSW,FOR,Prime,30250.0
2025-05-21,Lamb,NSW,COW,Prime,2850.0
2025-06-04,Lamb,NSW,COW,Prime,2500.0
2025-04-15,Lamb,SA,ADP,Prime,2000.0
2025-05-13,Lamb,TAS,POW,Prime,1257.0
2025-05-27,Lamb,TAS,POW,Prime,2213.0
2025-09-16,Lamb,TAS,POW,Prime,1074.0
2025-09-30,Lamb,TAS,POW,Prime,729.0
2025-12-16,Lamb,TAS,POW,Prime,1244.0
2026-02-24,Lamb,SA,ADP,Prime,4200.0
2025-06-18,Lamb,NSW,CTL,Prime,12400.0
2025-07-16,Lamb,NSW,COW,Prime,2330.0
2025-07-29,Lamb,NSW,FOR,Prime,32000.0
2025-07-30,Lamb,NSW,CTL,Prime,2646.0
2025-08-20,Lamb,NSW,CTL,Prime,2466.0
2025-08-26,Lamb,NSW,FOR,Prime,30950.0
2025-10-08,Lamb,NSW,CTL,Prime,5598.0
2025-10-22,Lamb,VIC,HAM,Prime,1400.0
2025-12-03,Lamb,NSW,CTL,Prime,5058.0
2026-01-14,Lamb,NSW,CTL,Prime,5103.0
2026-02-04,Lamb,NSW,COW,Prime,6050.0
2026-02-25,Lamb,NSW,COW,Prime,2450.0
2026-03-09,Lamb,NSW,DUB,Prime,25030.0
2026-03-16,Lamb,NSW,DUB,Prime,23220.0
2026-03-23,Lamb,NSW,DUB,Prime,20000.0
2026-03-24,Lamb,VIC,BAL,Prime,23952.0
2026-04-15,Lamb,VIC,HAM,Prime,13200.0
2025-05-20,Lamb,TAS,POW,Prime,1307.0
2025-06-10,Lamb,SA,ADP,Prime,4304.0
2025-07-15,Lamb,SA,ADP,Prime,5000.0
2025-09-23,Lamb,TAS,POW,Prime,1348.0
2026-03-10,Lamb,SA,ADP,Prime,5200.0
2025-11-26,Lamb,NSW,COW,Prime,4200.0
2025-04-29,Lamb,SA,NAR,Prime,7047.0
2025-07-15,Lamb,WA,MUC,Prime,8578.0
2025-07-29,Lamb,SA,NAR,Prime,2110.0
2025-09-10,Lamb,WA,KAT,Prime,4258.0
2025-10-01,Lamb,WA,KAT,Prime,5539.0
2025-11-11,Lamb,NSW,FOR,Prime,20350.0
2025-11-11,Lamb,WA,MUC,Prime,4280.0
2025-11-19,Lamb,WA,KAT,Prime,5159.0
2025-12-16,Lamb,SA,NAR,Prime,4276.0
2025-12-17,Lamb,WA,KAT,Prime,6630.0
2026-01-06,Lamb,WA,MUC,Prime,7050.0
2025-04-09,Lamb,VIC,HOR,Prime,9550.0
2025-05-21,Lamb,NSW,CTL,Prime,4077.0
2025-05-28,Lamb,VIC,HOR,Prime,7225.0
2025-05-28,Lamb,QLD,WAR,Prime,1033.0
2025-06-18,Lamb,VIC,HOR,Prime,3850.0
2025-07-30,Lamb,VIC,HOR,Prime,1950.0
2025-08-27,Lamb,VIC,HOR,Prime,2100.0
2025-11-12,Lamb,QLD,WAR,Prime,743.0
2026-01-21,Lamb,QLD,WAR,Prime,1763.0
2026-02-24,Lamb,TAS,POW,Prime,770.0
2026-03-24,Lamb,TAS,POW,Prime,2400.0
2026-04-14,Lamb,TAS,POW,Prime,2528.0
2025-04-15,Lamb,TAS,POW,Prime,1223.0
2025-04-22,Lamb,SA,ADP,Prime,1566.0
2025-05-13,Lamb,SA,ADP,Prime,11000.0
2025-09-30,Lamb,SA,ADP,Prime,6000.0
2025-11-05,Lamb,TAS,POW,Prime,498.0
2025-05-12,Lamb,NSW,COR,Prime,8823.0
2025-11-10,Lamb,NSW,COR,Prime,7920.0
2025-06-24,Lamb,SA,NAR,Prime,5053.0
2025-08-13,Lamb,WA,KAT,Prime,14732.0
2025-09-09,Lamb,NSW,FOR,Prime,42900.0
2025-09-16,Lamb,WA,MUC,Prime,6146.0
2025-09-23,Lamb,NSW,FOR,Prime,39750.0
2025-09-24,Lamb,WA,KAT,Prime,4768.0
2025-10-28,Lamb,NSW,FOR,Prime,21750.0
2025-11-04,Lamb,WA,MUC,Prime,4826.0
2026-01-27,Lamb,NSW,FOR,Prime,21900.0
2026-03-31,Lamb,NSW,FOR,Prime,20600.0
2025-04-28,Lamb,NSW,COR,Prime,10720.0
2025-08-11,Lamb,VIC,BEN,Prime,8500.0
2025-09-22,Lamb,VIC,BEN,Prime,14035.0
2025-09-29,Lamb,NSW,COR,Prime,6720.0
2025-10-13,Lamb,NSW,COR,Prime,12320.0
2025-10-20,Lamb,NSW,COR,Prime,11570.0
2025-11-24,Lamb,VIC,BEN,Prime,23825.0
2026-03-23,Lamb,NSW,COR,Prime,7050.0
2025-06-30,Lamb,NSW,COR,Prime,4079.0
2025-09-15,Lamb,NSW,COR,Prime,5130.0
2026-01-12,Lamb,VIC,BEN,Prime,10215.0
2026-04-13,Lamb,VIC,BEN,Prime,11460.0
2026-04-21,Lamb,NSW,DEN,Prime,3100.0
2025-11-19,Lamb,NSW,CTL,Prime,10395.0
2025-12-10,Lamb,NSW,COW,Prime,3190.0
2025-05-28,Lamb,NSW,COW,Prime,3760.0
2025-06-02,Lamb,NSW,DUB,Prime,22920.0
2025-07-15,Lamb,NSW,FOR,Prime,36500.0
2025-07-23,Lamb,NSW,CTL,Prime,4077.0
2025-08-11,Lamb,NSW,DUB,Prime,28170.0
2025-09-10,Lamb,VIC,HAM,Prime,1600.0
2025-10-01,Lamb,VIC,HAM,Prime,2000.0
2025-10-21,Lamb,VIC,BAL,Prime,13006.0
2025-10-22,Lamb,NSW,CTL,Prime,5751.0
2025-10-28,Lamb,VIC,BAL,Prime,15494.0
2025-10-29,Lamb,NSW,CTL,Prime,4150.0
2025-11-19,Lamb,VIC,HAM,Prime,23600.0
2025-11-24,Lamb,NSW,DUB,Prime,21800.0
2025-12-01,Lamb,VIC,HAM,Prime,9600.0
2025-12-15,Lamb,VIC,HAM,Prime,21500.0
2025-12-17,Lamb,VIC,HAM,Prime,49500.0
2026-01-06,Lamb,VIC,BAL,Prime,24301.0
2026-01-21,Lamb,NSW,COW,Prime,4450.0
2026-01-27,Lamb,VIC,BAL,Prime,16312.0
2026-01-28,Lamb,NSW,CTL,Prime,5013.0
2026-03-11,Lamb,NSW,CTL,Prime,6147.0
2026-03-30,Lamb,NSW,DUB,Prime,27100.0
2026-03-31,Lamb,VIC,BAL,Prime,20179.0
2026-04-01,Lamb,NSW,CTL,Prime,2277.0
2026-04-15,Lamb,NSW,CTL,Prime,6990.0
2026-04-22,Lamb,NSW,COW,Prime,2800.0
2025-08-18,Lamb,VIC,BEN,Prime,12725.0
2025-12-01,Lamb,NSW,COR,Prime,6550.0
2025-08-19,Lamb,NSW,FOR,Prime,36350.0
2025-08-20,Lamb,NSW,COW,Prime,2500.0
2025-09-09,Lamb,VIC,BAL,Prime,6364.0
2025-09-22,Lamb,NSW,DUB,Prime,29020.0
2025-10-08,Lamb,NSW,COW,Prime,4750.0
2025-10-13,Lamb,NSW,DUB,Prime,28310.0
2025-11-04,Lamb,VIC,BAL,Prime,17629.0
2025-11-19,Lamb,NSW,COW,Prime,6750.0
2025-12-08,Lamb,VIC,HAM,Prime,21000.0
2025-12-10,Lamb,VIC,HAM,Prime,55000.0
2026-02-09,Lamb,NSW,DUB,Prime,26335.0
2025-08-06,Lamb,QLD,WAR,Prime,851.0
2025-09-10,Lamb,VIC,HOR,Prime,2600.0
2025-09-23,Lamb,NSW,INV,Prime,2092.0
2025-11-05,Lamb,VIC,HOR,Prime,7100.0
2026-02-04,Lamb,VIC,HOR,Prime,4850.0
2026-02-25,Lamb,VIC,HOR,Prime,2100.0
2026-04-15,Lamb,QLD,WAR,Prime,1607.0
2025-05-06,Lamb,SA,ADP,Prime,10000.0
2025-06-03,Lamb,TAS,POW,Prime,2941.0
2025-06-17,Lamb,SA,ADP,Prime,10000.0
2025-07-01,Lamb,TAS,POW,Prime,2833.0
2025-08-26,Lamb,TAS,POW,Prime,587.0
2025-10-07,Lamb,TAS,POW,Prime,724.0
2025-11-04,Lamb,SA,ADP,Prime,6000.0
2025-11-11,Lamb,TAS,POW,Prime,785.0
2025-11-25,Lamb,SA,ADP,Prime,7700.0
2026-02-17,Lamb,SA,ADP,Prime,5000.0
2026-03-31,Lamb,SA,ADP,Prime,5500.0
2025-04-07,Lamb,NSW,COR,Prime,8750.0
2025-07-21,Lamb,NSW,COR,Prime,7980.0
2025-10-13,Lamb,VIC,BEN,Prime,20970.0
2025-11-17,Lamb,NSW,COR,Prime,6660.0
2026-02-09,Lamb,VIC,BEN,Prime,15400.0
2026-03-30,Lamb,VIC,BEN,Prime,10870.0
2025-05-26,Lamb,NSW,COR,Prime,10194.0
2025-09-01,Lamb,NSW,COR,Prime,3815.0
2025-09-08,Lamb,VIC,BEN,Prime,9000.0
2025-11-03,Lamb,NSW,COR,Prime,11650.0
2026-02-02,Lamb,VIC,BEN,Prime,14910.0
2026-02-16,Lamb,VIC,BEN,Prime,12780.0
2025-06-10,Lamb,WA,MUC,Prime,7874.0
2025-08-20,Lamb,WA,KAT,Prime,11422.0
2025-09-09,Lamb,WA,MUC,Prime,4018.0
2025-10-08,Lamb,WA,KAT,Prime,3636.0
2025-11-04,Lamb,NSW,FOR,Prime,24000.0
2026-01-21,Lamb,WA,KAT,Prime,6628.0
2026-02-05,Lamb,NSW,WAG,Prime,48700.0
2025-04-01,Lamb,WA,MUC,Prime,3661.0
2025-06-17,Lamb,WA,MUC,Prime,6889.0
2025-06-24,Lamb,WA,MUC,Prime,7540.0
2025-07-01,Lamb,SA,NAR,Prime,5015.0
2025-09-02,Lamb,WA,MUC,Prime,5335.0
2025-09-17,Lamb,WA,KAT,Prime,5262.0
2025-11-12,Lamb,WA,KAT,Prime,6971.0
2025-12-02,Lamb,SA,NAR,Prime,11291.0
2026-01-20,Lamb,WA,MUC,Prime,5890.0
2026-03-17,Lamb,NSW,FOR,Prime,25700.0
2026-03-25,Lamb,WA,KAT,Prime,14989.0
2026-04-22,Lamb,WA,KAT,Prime,8356.0
2025-12-03,Lamb,SA,MOU,Prime,6505.0
2026-01-19,Lamb,NSW,COR,Prime,5320.0
2026-03-30,Lamb,NSW,COR,Prime,6630.0
2026-02-24,Lamb,SA,NAR,Prime,1637.0
2026-03-18,Lamb,NSW,YAS,Prime,6300.0
2025-04-08,Lamb,SA,NAR,Prime,5346.0
2025-05-06,Lamb,WA,MUC,Prime,8876.0
2025-06-03,Lamb,SA,NAR,Prime,6268.0
2025-08-19,Lamb,SA,NAR,Prime,1584.0
2025-09-03,Lamb,WA,KAT,Prime,6000.0
2025-09-16,Lamb,SA,NAR,Prime,2013.0
2025-10-07,Lamb,SA,NAR,Prime,8425.0
2025-10-21,Lamb,NSW,FOR,Prime,24500.0
2025-11-18,Lamb,SA,NAR,Prime,16693.0
2025-11-25,Lamb,WA,MUC,Prime,3680.0
2026-01-20,Lamb,NSW,FOR,Prime,27950.0
2026-03-31,Lamb,WA,MUC,Prime,2047.0
2025-04-14,Lamb,NSW,COR,Prime,9250.0
2025-08-25,Lamb,VIC,BEN,Prime,10075.0
2025-12-08,Lamb,NSW,COR,Prime,6200.0
2026-01-05,Lamb,NSW,COR,Prime,4600.0
2025-05-14,Lamb,NSW,YAS,Prime,9400.0
2025-06-16,Lamb,VIC,BEN,Prime,15400.0
2025-06-17,Lamb,NSW,DEN,Prime,5200.0
2025-08-18,Lamb,NSW,COR,Prime,4540.0
2025-10-27,Lamb,VIC,BEN,Prime,18130.0
2025-06-12,Lamb,NSW,WAG,Prime,37300.0
2025-11-12,Lamb,NSW,YAS,Prime,10390.0
2026-03-10,Lamb,SA,NAR,Prime,1230.0
2026-03-25,Lamb,NSW,YAS,Prime,8040.0
2025-06-23,Lamb,VIC,BEN,Prime,9575.0
2025-07-24,Lamb,NSW,WAG,Prime,34500.0
2026-04-09,Lamb,NSW,WAG,Prime,33950.0
2026-04-14,Lamb,SA,NAR,Prime,5505.0
2026-04-16,Lamb,NSW,WAG,Prime,29600.0
2026-04-07,Lamb,SA,ADP,Prime,2300.0
2025-05-20,Lamb,SA,ADP,Prime,8500.0
2025-06-03,Lamb,SA,ADP,Prime,7500.0
2025-06-17,Lamb,TAS,POW,Prime,1880.0
2025-09-09,Lamb,TAS,POW,Prime,664.0
2025-10-07,Lamb,SA,ADP,Prime,4000.0
2026-04-07,Lamb,VIC,BAL,Prime,19500.0
2025-10-07,Lamb,NSW,INV,Prime,2997.0
2025-11-19,Lamb,VIC,HOR,Prime,7850.0
2025-12-03,Lamb,QLD,WAR,Prime,1731.0
2026-03-24,Lamb,SA,ADP,Prime,4700.0
2025-05-19,Lamb,NSW,DUB,Prime,14540.0
2025-05-26,Lamb,NSW,DUB,Prime,13855.0
2025-07-08,Lamb,NSW,FOR,Prime,35400.0
2025-07-22,Lamb,NSW,FOR,Prime,42250.0
2025-08-06,Lamb,NSW,COW,Prime,2660.0
2025-09-15,Lamb,NSW,DUB,Prime,21375.0
2025-11-26,Lamb,VIC,HAM,Prime,43000.0
2025-04-16,Lamb,QLD,WAR,Prime,907.0
2025-04-23,Lamb,QLD,WAR,Prime,625.0
2025-05-28,Lamb,NSW,CTL,Prime,7038.0
2025-07-09,Lamb,VIC,HOR,Prime,4100.0
2025-08-12,Lamb,NSW,INV,Prime,2685.0
2026-03-24,Lamb,NSW,INV,Prime,3317.0
2026-04-08,Lamb,TAS,POW,Prime,1220.0
2025-04-02,Lamb,VIC,HOR,Prime,5350.0
2025-05-07,Lamb,VIC,HOR,Prime,4400.0
2025-06-11,Lamb,VIC,HOR,Prime,3350.0
2025-06-25,Lamb,VIC,HOR,Prime,6600.0
2025-07-23,Lamb,VIC,HOR,Prime,3150.0
2025-08-06,Lamb,VIC,HAM,Prime,2200.0
2025-08-13,Lamb,QLD,WAR,Prime,1326.0
2025-09-09,Lamb,NSW,INV,Prime,3529.0
2025-10-22,Lamb,VIC,HOR,Prime,5850.0
2025-10-29,Lamb,VIC,HOR,Prime,6550.0
2025-11-19,Lamb,QLD,WAR,Prime,857.0
2025-11-26,Lamb,VIC,HOR,Prime,6150.0
2025-12-10,Lamb,VIC,HOR,Prime,4550.0
2026-03-18,Lamb,QLD,WAR,Prime,1845.0
2026-04-21,Lamb,NSW,INV,Prime,3688.0
2026-02-11,Lamb,VIC,HOR,Prime,3600.0
2026-04-08,Lamb,QLD,WAR,Prime,1180.0
2025-04-08,Lamb,TAS,POW,Prime,3105.0
2025-08-19,Lamb,TAS,POW,Prime,1607.0
2025-09-09,Lamb,SA,ADP,Prime,6100.0
2025-10-14,Lamb,TAS,POW,Prime,720.0
2025-10-21,Lamb,SA,ADP,Prime,7000.0
2025-12-02,Lamb,TAS,POW,Prime,2500.0
2026-01-06,Lamb,SA,ADP,Prime,4800.0
2026-03-03,Lamb,SA,ADP,Prime,2500.0
2025-09-01,Lamb,VIC,BEN,Prime,10205.0
2025-09-15,Lamb,VIC,BEN,Prime,13290.0
2025-09-29,Lamb,VIC,BEN,Prime,13450.0
2025-10-27,Lamb,NSW,COR,Prime,8140.0
2026-03-02,Lamb,VIC,BEN,Prime,9190.0
2025-04-01,Lamb,TAS,POW,Prime,2074.0
2025-06-24,Lamb,TAS,POW,Prime,3593.0
2025-08-05,Lamb,TAS,POW,Prime,1060.0
2025-08-12,Lamb,SA,ADP,Prime,8000.0
2025-11-18,Lamb,TAS,POW,Prime,1049.0
2025-12-09,Lamb,SA,ADP,Prime,7500.0
2026-03-10,Lamb,WA,MUC,Prime,5966.0
2026-04-21,Lamb,NSW,FOR,Prime,31850.0
2025-11-03,Lamb,VIC,BEN,Prime,15980.0
2025-12-01,Lamb,VIC,BEN,Prime,21109.0
2025-12-08,Lamb,VIC,BEN,Prime,16000.0
2025-05-05,Lamb,VIC,BEN,Prime,13700.0
2025-05-15,Lamb,NSW,WAG,Prime,45300.0
2025-07-07,Lamb,VIC,BEN,Prime,12852.0
2025-07-09,Lamb,NSW,YAS,Prime,5549.0
2025-09-03,Lamb,NSW,YAS,Prime,3295.0
2025-10-09,Lamb,NSW,WAG,Prime,43200.0
2025-12-18,Lamb,NSW,WAG,Prime,21400.0
2026-01-29,Lamb,NSW,WAG,Prime,31000.0
2026-02-03,Lamb,SA,NAR,Prime,5038.0
2025-12-15,Lamb,VIC,BEN,Prime,16869.0
2026-01-19,Lamb,VIC,BEN,Prime,15960.0
2025-04-14,Lamb,VIC,BEN,Prime,14450.0
2025-04-30,Lamb,NSW,YAS,Prime,10000.0
2025-05-20,Lamb,NSW,DEN,Prime,5600.0
2025-08-20,Lamb,NSW,YAS,Prime,3200.0
2025-08-27,Lamb,NSW,YAS,Prime,4220.0
2025-09-09,Lamb,NSW,DEN,Prime,7400.0
2025-09-10,Lamb,NSW,YAS,Prime,5050.0
2025-09-23,Lamb,NSW,DEN,Prime,6500.0
2025-10-21,Lamb,NSW,DEN,Prime,5000.0
2025-11-04,Lamb,NSW,DEN,Prime,4000.0
2025-11-05,Lamb,NSW,YAS,Prime,7120.0
2026-01-21,Lamb,SA,MOU,Prime,2589.0
2025-04-23,Lamb,TAS,POW,Prime,207.0
2025-07-01,Lamb,SA,ADP,Prime,6000.0
2025-10-14,Lamb,SA,ADP,Prime,6500.0
2025-10-28,Lamb,TAS,POW,Prime,753.0
2025-12-02,Lamb,SA,ADP,Prime,7500.0
2026-02-03,Lamb,SA,ADP,Prime,6075.0
2025-04-09,Lamb,WA,KAT,Prime,5008.0
2025-04-23,Lamb,WA,KAT,Prime,1060.0
2025-04-29,Lamb,WA,MUC,Prime,5720.0
2025-08-05,Lamb,SA,NAR,Prime,3533.0
2025-10-21,Lamb,SA,NAR,Prime,10418.0
2025-11-04,Lamb,SA,NAR,Prime,13405.0
2025-12-09,Lamb,WA,MUC,Prime,7745.0
2025-12-16,Lamb,NSW,FOR,Prime,22050.0
2026-01-13,Lamb,WA,MUC,Prime,7386.0
2026-01-14,Lamb,WA,KAT,Prime,7200.0
2026-02-10,Lamb,WA,MUC,Prime,5640.0
2026-04-08,Lamb,WA,KAT,Prime,5409.0
2025-06-02,Lamb,NSW,COR,Prime,9330.0
2025-06-16,Lamb,NSW,COR,Prime,11500.0
2025-07-14,Lamb,NSW,COR,Prime,5050.0
2025-08-11,Lamb,NSW,COR,Prime,5650.0
2025-11-17,Lamb,VIC,BEN,Prime,26445.0
2025-11-24,Lamb,NSW,COR,Prime,9330.0
2026-03-16,Lamb,VIC,BEN,Prime,14145.0
2025-08-26,Lamb,SA,ADP,Prime,4500.0
2026-02-10,Lamb,SA,ADP,Prime,6000.0
2025-04-09,Lamb,NSW,YAS,Prime,10000.0
2025-04-23,Lamb,NSW,YAS,Prime,7000.0
2025-05-06,Lamb,NSW,DEN,Prime,8000.0
2025-05-26,Lamb,VIC,BEN,Prime,11720.0
2025-06-19,Lamb,NSW,WAG,Prime,41000.0
2025-08-21,Lamb,NSW,WAG,Prime,35000.0
2025-11-27,Lamb,NSW,WAG,Prime,42600.0
2025-12-03,Lamb,NSW,YAS,Prime,11990.0
2025-12-11,Lamb,NSW,WAG,Prime,44000.0
2026-01-13,Lamb,NSW,DEN,Prime,3000.0
2026-02-10,Lamb,NSW,DEN,Prime,4200.0
2026-02-12,Lamb,NSW,WAG,Prime,47000.0
2026-03-31,Lamb,SA,NAR,Prime,1361.0
2025-04-15,Lamb,WA,MUC,Prime,4108.0
2025-04-30,Lamb,WA,KAT,Prime,7629.0
2025-05-06,Lamb,SA,NAR,Prime,9124.0
2025-05-27,Lamb,SA,NAR,Prime,4764.0
2025-08-06,Lamb,WA,KAT,Prime,10862.0
2025-10-15,Lamb,WA,KAT,Prime,5571.0
2025-11-25,Lamb,SA,NAR,Prime,17694.0
2025-04-02,Lamb,VIC,HAM,Prime,13500.0
2025-06-03,Lamb,NSW,INV,Prime,3415.0
2025-07-23,Lamb,VIC,HAM,Prime,4600.0
2025-09-17,Lamb,QLD,WAR,Prime,728.0
2025-09-24,Lamb,QLD,WAR,Prime,1699.0
2026-02-10,Lamb,TAS,POW,Prime,1631.0
2026-02-18,Lamb,QLD,WAR,Prime,1154.0
2025-11-26,Lamb,WA,KAT,Prime,6681.0
2026-02-24,Lamb,WA,MUC,Prime,7562.0
2026-03-24,Lamb,WA,MUC,Prime,5954.0
2025-04-02,Lamb,NSW,CTL,Prime,6210.0
2025-05-06,Lamb,NSW,INV,Prime,2012.0
2025-05-07,Lamb,NSW,CTL,Prime,6426.0
2025-06-04,Lamb,VIC,HOR,Prime,3300.0
2025-06-17,Lamb,NSW,INV,Prime,2432.0
2025-08-13,Lamb,VIC,HAM,Prime,4000.0
2025-09-17,Lamb,VIC,HOR,Prime,3050.0
2025-09-24,Lamb,VIC,HOR,Prime,3150.0
2025-11-04,Lamb,NSW,INV,Prime,2087.0
2025-12-17,Lamb,QLD,WAR,Prime,1184.0
2026-01-20,Lamb,TAS,POW,Prime,1589.0
2025-04-14,Lamb,NSW,DUB,Prime,12300.0
2025-04-28,Lamb,NSW,DUB,Prime,12150.0
2025-06-24,Lamb,NSW,FOR,Prime,26600.0
2025-07-09,Lamb,NSW,CTL,Prime,6030.0
2025-08-04,Lamb,NSW,DUB,Prime,23550.0
2025-08-05,Lamb,NSW,FOR,Prime,42710.0
2025-08-12,Lamb,VIC,BAL,Prime,9400.0
2025-04-22,Lamb,NSW,INV,Prime,959.0
2025-07-09,Lamb,VIC,HAM,Prime,6000.0
2025-07-29,Lamb,NSW,INV,Prime,1936.0
2025-07-30,Lamb,QLD,WAR,Prime,1110.0
2025-08-26,Lamb,NSW,INV,Prime,3030.0
2025-10-08,Lamb,QLD,WAR,Prime,1755.0
2025-10-15,Lamb,QLD,WAR,Prime,766.0
2025-04-02,Lamb,QLD,WAR,Prime,721.0
2025-04-09,Lamb,NSW,CTL,Prime,8415.0
2025-04-23,Lamb,NSW,CTL,Prime,4500.0
2025-04-30,Lamb,VIC,HAM,Prime,18000.0
2025-05-07,Lamb,QLD,WAR,Prime,1524.0
2025-05-21,Lamb,QLD,WAR,Prime,1398.0
2025-06-25,Lamb,QLD,WAR,Prime,1454.0
2025-08-06,Lamb,VIC,HOR,Prime,2550.0
2025-08-13,Lamb,VIC,HOR,Prime,1450.0
2025-10-15,Lamb,VIC,HOR,Prime,6150.0
2025-10-22,Lamb,QLD,WAR,Prime,998.0
2025-10-29,Lamb,QLD,WAR,Prime,786.0
2025-11-26,Lamb,QLD,WAR,Prime,613.0
2025-12-02,Lamb,NSW,INV,Prime,1729.0
2025-12-10,Lamb,QLD,WAR,Prime,1126.0
2026-03-10,Lamb,NSW,INV,Prime,3815.0
2026-03-18,Lamb,VIC,HOR,Prime,4000.0
2026-04-01,Lamb,QLD,WAR,Prime,812.0
2026-04-07,Lamb,NSW,INV,Prime,2486.0
2025-08-04,Lamb,NSW,COR,Prime,5500.0
2025-09-22,Lamb,NSW,COR,Prime,7050.0
2025-04-09,Lamb,VIC,HAM,Prime,15400.0
2025-04-23,Lamb,VIC,HAM,Prime,5800.0
2025-06-18,Lamb,QLD,WAR,Prime,1549.0
2025-07-30,Lamb,VIC,HAM,Prime,5400.0
2025-08-20,Lamb,QLD,WAR,Prime,743.0
2025-08-20,Lamb,VIC,HAM,Prime,3900.0
2025-08-27,Lamb,QLD,WAR,Prime,1251.0
2025-09-03,Lamb,VIC,HOR,Prime,1850.0
2026-01-21,Lamb,VIC,HOR,Prime,1750.0
2026-02-10,Lamb,NSW,INV,Prime,3000.0
2026-02-17,Lamb,TAS,POW,Prime,1042.0
2026-03-04,Lamb,QLD,WAR,Prime,1145.0
2026-03-25,Lamb,VIC,HOR,Prime,5850.0
2025-05-05,Lamb,NSW,COR,Prime,10070.0
2025-07-07,Lamb,NSW,COR,Prime,7470.0
2025-08-25,Lamb,NSW,COR,Prime,5530.0
2025-11-10,Lamb,VIC,BEN,Prime,22950.0
2025-12-17,Lamb,NSW,CTL,Prime,3546.0
